epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,495.709,0.73595,0.38961,0.95719,0.99577,0.99683,0.995,0.82316,0.74176,0.34535,0.94121,0.0091288,0.0091288,0.0091288
178,498.496,0.71672,0.37888,0.94009,0.99489,0.99567,0.995,0.81662,0.73831,0.33355,0.94109,0.00912385,0.00912385,0.00912385
179,501.305,0.72024,0.38535,0.94653,0.99622,0.99955,0.995,0.81964,0.73754,0.32618,0.94149,0.0091189,0.0091189,0.0091189
180,504.084,0.7134,0.37481,0.93179,0.98713,0.98792,0.99292,0.81394,0.77751,0.35995,0.95332,0.00911395,0.00911395,0.00911395
181,506.788,0.72759,0.38813,0.94308,0.99934,0.99428,0.995,0.82151,0.76672,0.331,0.94541,0.009109,0.009109,0.009109
182,509.522,0.73807,0.38541,0.93998,0.99224,0.99761,0.9949,0.83041,0.74896,0.33609,0.9367,0.00910405,0.00910405,0.00910405
183,512.445,0.71294,0.37546,0.94182,0.98932,0.99933,0.99497,0.82312,0.74716,0.33217,0.93768,0.0090991,0.0090991,0.0090991
184,515.448,0.72354,0.37657,0.94372,0.99287,0.99365,0.99457,0.8226,0.71655,0.33722,0.92528,0.00909415,0.00909415,0.00909415
185,518.269,0.72663,0.38091,0.94383,0.98671,0.99365,0.99254,0.81177,0.74124,0.37105,0.93289,0.0090892,0.0090892,0.0090892
186,521.093,0.71498,0.3799,0.93735,0.99517,1,0.995,0.82421,0.73272,0.32961,0.93887,0.00908425,0.00908425,0.00908425
187,523.859,0.73458,0.38505,0.94316,0.99547,0.99683,0.995,0.82065,0.73053,0.32471,0.93861,0.0090793,0.0090793,0.0090793
188,526.732,0.7529,0.39679,0.95208,0.99491,0.99208,0.995,0.81095,0.74231,0.34977,0.93778,0.00907435,0.00907435,0.00907435
189,529.537,0.7198,0.37777,0.93584,0.99051,0.99113,0.99493,0.82472,0.72753,0.33885,0.92835,0.0090694,0.0090694,0.0090694
190,532.492,0.71128,0.38022,0.94626,0.99769,0.99683,0.995,0.80711,0.78466,0.36398,0.9572,0.00906445,0.00906445,0.00906445
191,535.304,0.71598,0.37365,0.94545,0.99804,0.99683,0.995,0.82377,0.74286,0.33448,0.94729,0.0090595,0.0090595,0.0090595
192,538.113,0.70845,0.3783,0.93823,0.99467,0.99513,0.995,0.83529,0.73148,0.33115,0.94261,0.00905455,0.00905455,0.00905455
193,541.008,0.72144,0.38096,0.95323,0.99661,0.99683,0.995,0.82423,0.73782,0.32949,0.95155,0.0090496,0.0090496,0.0090496
194,543.678,0.7122,0.37472,0.94961,0.99574,0.99316,0.9944,0.81376,0.74181,0.32807,0.95107,0.00904465,0.00904465,0.00904465
195,546.448,0.6928,0.36348,0.93708,0.99154,0.99669,0.99487,0.82174,0.7392,0.33238,0.9484,0.0090397,0.0090397,0.0090397
196,549.37,0.72139,0.38368,0.95562,0.99154,0.99717,0.99497,0.82231,0.72762,0.33447,0.94521,0.00903475,0.00903475,0.00903475
197,552.141,0.72564,0.37512,0.94259,0.99565,0.99793,0.995,0.82187,0.71395,0.33741,0.93157,0.0090298,0.0090298,0.0090298
198,555.305,0.71961,0.38285,0.94497,0.9876,0.99173,0.99263,0.81513,0.73415,0.35304,0.9402,0.00902485,0.00902485,0.00902485
199,558.144,0.7111,0.36814,0.9388,0.99719,0.99651,0.995,0.83167,0.7118,0.32058,0.9279,0.0090199,0.0090199,0.0090199
200,561.004,0.71938,0.3731,0.93981,0.99838,0.99407,0.995,0.83649,0.70938,0.31861,0.92489,0.00901495,0.00901495,0.00901495
201,563.844,0.70793,0.37161,0.93295,0.99845,0.99769,0.995,0.82815,0.72815,0.32209,0.93632,0.00901,0.00901,0.00901
202,566.638,0.69619,0.36096,0.93164,0.99495,0.99149,0.99486,0.82849,0.70712,0.32258,0.93021,0.00900505,0.00900505,0.00900505
203,569.439,0.71706,0.37227,0.93788,0.99075,0.99634,0.99203,0.8225,0.71129,0.32207,0.93658,0.0090001,0.0090001,0.0090001
204,572.22,0.71086,0.3694,0.94229,0.99316,0.99634,0.99232,0.82687,0.72072,0.31955,0.92882,0.00899515,0.00899515,0.00899515
205,575.279,0.7108,0.37818,0.93538,0.99755,0.99788,0.995,0.81334,0.75796,0.32699,0.93327,0.0089902,0.0089902,0.0089902
206,578.096,0.72732,0.37838,0.93796,0.99136,0.99824,0.99433,0.82682,0.7473,0.3234,0.9261,0.00898525,0.00898525,0.00898525
207,580.756,0.70935,0.374,0.94402,0.9922,0.99683,0.9949,0.82621,0.71752,0.32805,0.92047,0.0089803,0.0089803,0.0089803
208,583.478,0.70993,0.37333,0.92942,0.9884,0.99683,0.99489,0.82231,0.71504,0.33737,0.92673,0.00897535,0.00897535,0.00897535
209,586.126,0.7181,0.36788,0.94096,0.99406,0.99683,0.99456,0.8375,0.70366,0.31643,0.91724,0.0089704,0.0089704,0.0089704
210,589.089,0.71334,0.3749,0.9385,0.99439,0.99447,0.99494,0.84046,0.7069,0.32032,0.92302,0.00896545,0.00896545,0.00896545
211,591.914,0.71184,0.36896,0.93576,0.98895,0.99618,0.99475,0.83645,0.72227,0.32927,0.92806,0.0089605,0.0089605,0.0089605
212,594.787,0.70695,0.3693,0.9305,0.99317,0.99316,0.99366,0.82401,0.72261,0.32661,0.93046,0.00895555,0.00895555,0.00895555
213,597.731,0.7091,0.37249,0.9386,0.99264,0.99505,0.99159,0.82926,0.70411,0.31598,0.92324,0.0089506,0.0089506,0.0089506
214,600.528,0.72001,0.37768,0.94401,0.99347,0.99634,0.99193,0.82859,0.71039,0.32569,0.92607,0.00894565,0.00894565,0.00894565
215,603.237,0.68574,0.36398,0.92658,0.99264,0.99634,0.99301,0.81517,0.71759,0.32652,0.93252,0.0089407,0.0089407,0.0089407
216,605.981,0.7038,0.37742,0.92704,0.98867,0.99629,0.99493,0.83732,0.7294,0.32865,0.93199,0.00893575,0.00893575,0.00893575
217,608.872,0.7026,0.36897,0.93423,0.99636,1,0.995,0.81975,0.71224,0.31858,0.93695,0.0089308,0.0089308,0.0089308
218,611.669,0.69785,0.37319,0.92967,0.99787,0.99536,0.995,0.83666,0.72518,0.32155,0.93705,0.00892585,0.00892585,0.00892585
219,614.428,0.70243,0.36425,0.929,0.9923,0.99789,0.99494,0.82614,0.7061,0.31707,0.93002,0.0089209,0.0089209,0.0089209
220,617.326,0.71392,0.36876,0.93389,0.9981,0.99548,0.995,0.83248,0.70056,0.31331,0.92822,0.00891595,0.00891595,0.00891595
221,620.008,0.69011,0.36592,0.92556,0.99716,0.99365,0.99497,0.81712,0.72614,0.33289,0.93769,0.008911,0.008911,0.008911
222,622.81,0.68265,0.36116,0.93409,0.99805,0.99365,0.99497,0.82899,0.7114,0.31217,0.92803,0.00890605,0.00890605,0.00890605
223,625.484,0.69798,0.37238,0.93836,0.9977,0.99406,0.995,0.81818,0.72116,0.32615,0.93547,0.0089011,0.0089011,0.0089011
224,628.281,0.70079,0.37049,0.9373,0.99843,0.99525,0.995,0.82467,0.73276,0.31355,0.93612,0.00889615,0.00889615,0.00889615
225,630.97,0.67654,0.35513,0.92572,0.99722,0.99365,0.99491,0.83047,0.72772,0.315,0.93382,0.0088912,0.0088912,0.0088912
226,633.626,0.69276,0.36052,0.9328,0.99782,0.99365,0.99466,0.83054,0.71419,0.31839,0.93396,0.00888625,0.00888625,0.00888625
227,636.34,0.67975,0.35883,0.9394,0.99832,0.99365,0.99497,0.83211,0.72121,0.31847,0.93896,0.0088813,0.0088813,0.0088813
228,639.444,0.69798,0.36507,0.93553,0.99927,0.99284,0.99488,0.82556,0.72135,0.32018,0.93588,0.00887635,0.00887635,0.00887635
229,642.208,0.69899,0.36671,0.9422,0.99877,0.99365,0.99451,0.82113,0.73157,0.32055,0.93636,0.0088714,0.0088714,0.0088714
230,645.104,0.69859,0.36864,0.92975,0.99553,0.99365,0.99479,0.82386,0.73047,0.32125,0.93658,0.00886645,0.00886645,0.00886645
231,647.724,0.68445,0.36261,0.93464,0.9941,0.99365,0.99494,0.82046,0.74034,0.32623,0.9359,0.0088615,0.0088615,0.0088615
232,650.412,0.67917,0.36112,0.92735,0.99538,0.99365,0.99491,0.83003,0.72944,0.3246,0.9231,0.00885655,0.00885655,0.00885655
233,653.335,0.69489,0.35924,0.92923,0.99549,0.98912,0.99434,0.82234,0.74951,0.32973,0.93325,0.0088516,0.0088516,0.0088516
234,656.191,0.68603,0.35607,0.93147,0.99593,0.99287,0.99291,0.83091,0.72508,0.31714,0.93394,0.00884665,0.00884665,0.00884665
235,659.045,0.68902,0.36178,0.93205,0.99295,0.99498,0.99201,0.81875,0.72121,0.32258,0.93591,0.0088417,0.0088417,0.0088417
236,661.933,0.69863,0.36405,0.93345,0.99184,0.98999,0.99071,0.82543,0.71187,0.31936,0.93364,0.00883675,0.00883675,0.00883675
237,664.575,0.69867,0.3608,0.9387,0.99188,0.98364,0.99375,0.82327,0.71408,0.32429,0.93856,0.0088318,0.0088318,0.0088318
238,667.21,0.68985,0.35576,0.93528,0.98686,0.98854,0.99339,0.82585,0.70469,0.33108,0.92673,0.00882685,0.00882685,0.00882685
239,670.138,0.6739,0.35577,0.9216,0.9955,0.9948,0.99297,0.83115,0.7043,0.30939,0.93078,0.0088219,0.0088219,0.0088219
240,673.139,0.67591,0.35863,0.92266,0.99531,0.9939,0.99103,0.82691,0.71353,0.32433,0.93072,0.00881695,0.00881695,0.00881695
241,675.908,0.67884,0.36132,0.92993,0.99494,0.99341,0.99323,0.83167,0.7163,0.31766,0.93318,0.008812,0.008812,0.008812
242,678.787,0.6686,0.34692,0.91886,0.99439,0.99316,0.99439,0.82715,0.72458,0.3205,0.93476,0.00880705,0.00880705,0.00880705
243,681.555,0.69107,0.36225,0.94047,0.9953,0.99438,0.9932,0.83247,0.73559,0.32472,0.93666,0.0088021,0.0088021,0.0088021
244,684.379,0.69885,0.36556,0.94068,0.99521,0.99512,0.99392,0.82373,0.73336,0.32863,0.94094,0.00879715,0.00879715,0.00879715
245,687.349,0.67365,0.35566,0.93032,0.99527,0.99611,0.99496,0.81625,0.73917,0.33217,0.94173,0.0087922,0.0087922,0.0087922
246,690.233,0.69204,0.35259,0.92504,0.99551,0.99604,0.99497,0.8297,0.7252,0.31251,0.93012,0.00878725,0.00878725,0.00878725
247,693.224,0.69064,0.35813,0.9296,0.9985,0.99683,0.995,0.82444,0.7244,0.31697,0.92572,0.0087823,0.0087823,0.0087823
248,696.06,0.66957,0.35103,0.9287,0.99759,0.99331,0.995,0.84316,0.72605,0.31087,0.92593,0.00877735,0.00877735,0.00877735
249,699.065,0.687,0.36529,0.92819,0.99647,0.98851,0.99485,0.8355,0.72541,0.31566,0.92899,0.0087724,0.0087724,0.0087724
250,701.884,0.69433,0.36067,0.93066,0.99692,0.98864,0.99451,0.82001,0.74625,0.31554,0.93671,0.00876745,0.00876745,0.00876745
251,704.552,0.6807,0.35843,0.92428,0.99438,1,0.99487,0.83138,0.72174,0.30903,0.93178,0.0087625,0.0087625,0.0087625
252,707.546,0.67012,0.34962,0.91973,0.99618,0.99263,0.99496,0.83115,0.72398,0.31134,0.93439,0.00875755,0.00875755,0.00875755
253,710.3,0.68731,0.35938,0.93411,0.9909,0.99951,0.99408,0.8358,0.72544,0.31831,0.93944,0.0087526,0.0087526,0.0087526
254,713.026,0.68147,0.35576,0.9355,0.99854,1,0.995,0.82527,0.72654,0.30969,0.9365,0.00874765,0.00874765,0.00874765
255,715.962,0.6867,0.35614,0.93027,0.99622,1,0.995,0.82414,0.73536,0.31489,0.93849,0.0087427,0.0087427,0.0087427
256,718.745,0.67207,0.35519,0.92396,0.99859,0.99791,0.995,0.83182,0.72025,0.30442,0.93146,0.00873775,0.00873775,0.00873775
257,721.391,0.66361,0.34714,0.91375,0.99509,0.99634,0.99411,0.83843,0.70415,0.30305,0.92537,0.0087328,0.0087328,0.0087328
258,724.064,0.65635,0.3436,0.91566,0.99571,1,0.99491,0.83133,0.72783,0.30705,0.93349,0.00872785,0.00872785,0.00872785
259,727.045,0.67103,0.34486,0.92258,0.99493,0.99683,0.99496,0.82517,0.7279,0.32945,0.94202,0.0087229,0.0087229,0.0087229
260,729.958,0.67419,0.35169,0.93121,0.99278,0.99316,0.99425,0.82944,0.71656,0.3111,0.93069,0.00871795,0.00871795,0.00871795
261,732.722,0.67319,0.35286,0.9316,0.98876,0.98999,0.99348,0.82087,0.72558,0.31693,0.93938,0.008713,0.008713,0.008713
262,735.319,0.66503,0.34828,0.92696,0.99226,0.99325,0.99496,0.83193,0.6959,0.30948,0.93356,0.00870805,0.00870805,0.00870805
263,738.135,0.66556,0.34592,0.93549,0.99621,0.99683,0.995,0.83053,0.70171,0.30632,0.93908,0.0087031,0.0087031,0.0087031
264,740.908,0.67528,0.34992,0.93326,0.99109,0.99621,0.99493,0.82838,0.70612,0.3081,0.92985,0.00869815,0.00869815,0.00869815
265,743.722,0.6623,0.34727,0.92585,0.99545,0.9942,0.99497,0.82923,0.69857,0.30006,0.92389,0.0086932,0.0086932,0.0086932
266,746.765,0.67367,0.34939,0.91477,0.99539,0.9973,0.99497,0.832,0.69791,0.30129,0.92359,0.00868825,0.00868825,0.00868825
267,749.556,0.68217,0.35102,0.93234,0.99825,0.99683,0.995,0.83067,0.69803,0.30344,0.92191,0.0086833,0.0086833,0.0086833
268,752.331,0.68635,0.3564,0.92477,0.99022,0.99365,0.99485,0.82931,0.72364,0.32042,0.93693,0.00867835,0.00867835,0.00867835
269,755.174,0.65811,0.34391,0.91226,0.99608,0.9931,0.99468,0.8337,0.72166,0.31659,0.93612,0.0086734,0.0086734,0.0086734
270,757.909,0.68772,0.35678,0.93268,0.99821,0.99365,0.99497,0.83191,0.7133,0.31182,0.92983,0.00866845,0.00866845,0.00866845
271,760.694,0.65342,0.3427,0.9211,0.98787,0.99901,0.99487,0.82598,0.71772,0.30712,0.92833,0.0086635,0.0086635,0.0086635
272,763.453,0.66499,0.35098,0.92294,0.99136,0.99018,0.99486,0.82491,0.71953,0.32774,0.93321,0.00865855,0.00865855,0.00865855
273,766.241,0.67076,0.3503,0.925,0.99276,0.99414,0.99486,0.83025,0.70791,0.31158,0.92693,0.0086536,0.0086536,0.0086536
274,769.213,0.65973,0.35002,0.92278,0.9929,0.99392,0.99115,0.82916,0.69478,0.30826,0.91824,0.00864865,0.00864865,0.00864865
275,772.167,0.64561,0.34325,0.92052,0.99275,0.99365,0.99174,0.82222,0.70659,0.31134,0.92087,0.0086437,0.0086437,0.0086437
276,774.958,0.65828,0.34399,0.91939,0.99412,0.99436,0.99072,0.82201,0.72527,0.3114,0.93195,0.00863875,0.00863875,0.00863875
277,777.703,0.66375,0.34405,0.92195,0.99388,0.99411,0.99125,0.83005,0.71891,0.3102,0.92731,0.0086338,0.0086338,0.0086338
278,780.596,0.66221,0.35192,0.91856,0.99489,0.99358,0.99194,0.83426,0.72045,0.30675,0.92499,0.00862885,0.00862885,0.00862885
279,783.408,0.66503,0.34545,0.91743,0.99522,1,0.99478,0.82326,0.71645,0.31688,0.92243,0.0086239,0.0086239,0.0086239
280,786.139,0.67663,0.35318,0.92608,0.9957,0.99683,0.99494,0.82594,0.70611,0.30481,0.92589,0.00861895,0.00861895,0.00861895
281,789.132,0.6545,0.33898,0.91814,0.9951,0.99695,0.99314,0.83242,0.69848,0.29852,0.92889,0.008614,0.008614,0.008614
282,792.186,0.651,0.33883,0.9162,0.99198,0.99683,0.99493,0.82841,0.69113,0.30369,0.92717,0.00860905,0.00860905,0.00860905
283,794.999,0.66584,0.34938,0.91459,0.99318,0.99683,0.995,0.83412,0.69023,0.29651,0.92101,0.0086041,0.0086041,0.0086041
284,797.804,0.6481,0.33765,0.91776,0.99808,0.99405,0.995,0.83139,0.69759,0.30812,0.92862,0.00859915,0.00859915,0.00859915
285,800.711,0.66411,0.34295,0.91913,0.99805,0.99707,0.995,0.82639,0.69887,0.30457,0.93822,0.0085942,0.0085942,0.0085942
286,803.504,0.67421,0.35729,0.92556,0.99468,0.99683,0.995,0.83759,0.69393,0.30213,0.93866,0.00858925,0.00858925,0.00858925
287,806.303,0.64437,0.3404,0.90797,0.99554,0.99653,0.99493,0.83253,0.70283,0.29844,0.93691,0.0085843,0.0085843,0.0085843
288,809.209,0.65122,0.34009,0.91198,0.99523,0.99984,0.99496,0.84508,0.70032,0.29365,0.93632,0.00857935,0.00857935,0.00857935
289,812.527,0.66448,0.34555,0.92933,0.99694,0.99683,0.995,0.83836,0.71301,0.30081,0.93572,0.0085744,0.0085744,0.0085744
290,815.284,0.66391,0.34579,0.93372,0.99674,0.99764,0.995,0.8319,0.72069,0.3026,0.93316,0.00856945,0.00856945,0.00856945
291,818.068,0.65544,0.34212,0.92434,0.99737,1,0.995,0.84122,0.7044,0.30188,0.93073,0.0085645,0.0085645,0.0085645
292,820.824,0.65586,0.34612,0.91234,0.99802,1,0.995,0.84147,0.696,0.29321,0.92837,0.00855955,0.00855955,0.00855955
293,823.688,0.65235,0.33904,0.91038,0.99347,0.99872,0.99437,0.8276,0.72143,0.30425,0.93514,0.0085546,0.0085546,0.0085546
294,826.445,0.65408,0.33955,0.91981,0.99689,0.99461,0.995,0.84391,0.69057,0.29763,0.92589,0.00854965,0.00854965,0.00854965
295,829.331,0.66744,0.34489,0.92831,0.99555,0.99879,0.995,0.84495,0.69357,0.29661,0.92432,0.0085447,0.0085447,0.0085447
296,832.099,0.63901,0.33848,0.91647,0.99448,0.99952,0.995,0.83172,0.69417,0.29546,0.92925,0.00853975,0.00853975,0.00853975
297,835.218,0.64395,0.33688,0.91341,0.99468,1,0.995,0.83432,0.70278,0.29783,0.93451,0.0085348,0.0085348,0.0085348
298,837.992,0.65586,0.34102,0.92137,0.99101,0.99564,0.99357,0.83014,0.69646,0.29972,0.92951,0.00852985,0.00852985,0.00852985
299,840.801,0.63624,0.33775,0.91351,0.99382,1,0.99481,0.82056,0.70472,0.29787,0.93741,0.0085249,0.0085249,0.0085249
300,843.606,0.64952,0.33468,0.92639,0.99157,1,0.995,0.82132,0.69891,0.29526,0.93426,0.00851995,0.00851995,0.00851995
301,846.518,0.64302,0.33485,0.9089,0.99262,0.99733,0.99481,0.83316,0.70208,0.29526,0.93125,0.008515,0.008515,0.008515
302,849.343,0.64673,0.33666,0.91709,0.99524,0.99683,0.995,0.81807,0.7128,0.29819,0.93328,0.00851005,0.00851005,0.00851005
303,852.163,0.65124,0.34042,0.9363,0.99703,0.99683,0.995,0.83091,0.70075,0.29911,0.9324,0.0085051,0.0085051,0.0085051
304,855.208,0.64195,0.33825,0.91914,0.99182,0.99413,0.99348,0.83076,0.7104,0.31166,0.93418,0.00850015,0.00850015,0.00850015
305,858.091,0.66251,0.33983,0.92492,0.99604,0.99713,0.99491,0.83198,0.69958,0.30002,0.92798,0.0084952,0.0084952,0.0084952
306,860.784,0.64924,0.33575,0.92426,0.99258,0.99749,0.995,0.83449,0.69405,0.30301,0.92316,0.00849025,0.00849025,0.00849025
307,863.63,0.64664,0.34351,0.91854,0.99207,0.99931,0.99332,0.82727,0.711,0.3076,0.93413,0.0084853,0.0084853,0.0084853
308,866.389,0.64405,0.33717,0.91825,0.99076,0.99476,0.99233,0.8284,0.70623,0.30509,0.92733,0.00848035,0.00848035,0.00848035
309,869.323,0.64143,0.32644,0.91656,0.98775,0.99924,0.99186,0.84081,0.68667,0.29483,0.91821,0.0084754,0.0084754,0.0084754
310,872.173,0.63045,0.33237,0.91425,0.99173,0.98999,0.99188,0.83179,0.69016,0.29998,0.92143,0.00847045,0.00847045,0.00847045
311,875.269,0.6282,0.32842,0.91098,0.99136,0.99348,0.9949,0.8411,0.68828,0.29578,0.92385,0.0084655,0.0084655,0.0084655
312,878.055,0.6592,0.33568,0.93694,0.99159,0.99763,0.99493,0.83693,0.70613,0.29948,0.92687,0.00846055,0.00846055,0.00846055
313,880.846,0.63839,0.33552,0.91731,0.99881,0.9944,0.995,0.83506,0.70837,0.3047,0.93272,0.0084556,0.0084556,0.0084556
314,883.621,0.65369,0.33678,0.91825,0.99163,0.99749,0.99493,0.82419,0.7063,0.30774,0.93362,0.00845065,0.00845065,0.00845065
315,886.446,0.65453,0.33854,0.92128,0.99938,0.99933,0.995,0.82898,0.69551,0.29677,0.92405,0.0084457,0.0084457,0.0084457
316,889.225,0.64879,0.33199,0.91988,0.99793,0.99908,0.995,0.83029,0.68204,0.29613,0.91418,0.00844075,0.00844075,0.00844075
317,892.059,0.64653,0.33295,0.90863,0.99689,0.99683,0.995,0.84401,0.69325,0.29976,0.9156,0.0084358,0.0084358,0.0084358
318,894.843,0.63411,0.33614,0.91542,0.99783,0.99683,0.995,0.84187,0.68953,0.29843,0.91764,0.00843085,0.00843085,0.00843085
319,897.646,0.6206,0.32919,0.90754,0.99802,0.99683,0.995,0.84485,0.67868,0.29293,0.92015,0.0084259,0.0084259,0.0084259
320,900.629,0.64511,0.33764,0.91852,0.99828,0.99683,0.995,0.84466,0.67997,0.29517,0.9228,0.00842095,0.00842095,0.00842095
321,903.499,0.64968,0.34057,0.91414,0.99855,0.99737,0.995,0.83519,0.69351,0.29868,0.92899,0.008416,0.008416,0.008416
322,906.324,0.62834,0.32833,0.90415,0.99612,0.99831,0.995,0.84064,0.69845,0.29386,0.92985,0.00841105,0.00841105,0.00841105
323,909.128,0.64191,0.33366,0.9206,0.99549,0.99683,0.99496,0.82849,0.69734,0.30135,0.92661,0.0084061,0.0084061,0.0084061
324,911.952,0.62778,0.33156,0.90291,0.99578,0.99683,0.995,0.82774,0.70366,0.29813,0.92924,0.00840115,0.00840115,0.00840115
325,914.791,0.62412,0.32922,0.91041,0.99527,0.99365,0.99487,0.83565,0.70332,0.28742,0.92752,0.0083962,0.0083962,0.0083962
326,917.588,0.65798,0.3433,0.9225,0.99162,0.99469,0.99482,0.85164,0.68285,0.29227,0.92172,0.00839125,0.00839125,0.00839125
327,920.763,0.64103,0.33605,0.91018,0.99486,0.99365,0.99497,0.84661,0.693,0.2925,0.92982,0.0083863,0.0083863,0.0083863
328,923.611,0.63516,0.33802,0.91232,0.99536,0.99462,0.995,0.83236,0.7091,0.29633,0.93505,0.00838135,0.00838135,0.00838135
329,926.498,0.64478,0.33946,0.9218,0.99542,0.99436,0.995,0.83351,0.69191,0.29283,0.93558,0.0083764,0.0083764,0.0083764
330,929.318,0.6295,0.33452,0.92076,0.99551,0.99365,0.99485,0.84141,0.68075,0.29147,0.93008,0.00837145,0.00837145,0.00837145
331,932.152,0.61533,0.32604,0.91317,0.996,0.99365,0.99494,0.83319,0.68456,0.29066,0.92812,0.0083665,0.0083665,0.0083665
332,935.006,0.63497,0.3326,0.91472,0.99686,0.99249,0.995,0.83819,0.69075,0.29073,0.92601,0.00836155,0.00836155,0.00836155
333,937.829,0.63797,0.33311,0.91366,0.99331,0.99316,0.99493,0.83521,0.69566,0.29291,0.92134,0.0083566,0.0083566,0.0083566
334,940.571,0.64329,0.33456,0.91124,0.99405,0.99634,0.99449,0.84574,0.69487,0.28839,0.92273,0.00835165,0.00835165,0.00835165
335,943.608,0.64968,0.3411,0.91594,0.99522,0.99634,0.99414,0.84367,0.68193,0.29129,0.92026,0.0083467,0.0083467,0.0083467
336,946.545,0.6312,0.33001,0.91227,0.99727,0.99634,0.99496,0.83929,0.68866,0.29227,0.92451,0.00834175,0.00834175,0.00834175
337,949.321,0.62666,0.32746,0.906,0.99866,0.99748,0.995,0.8353,0.68721,0.28743,0.92316,0.0083368,0.0083368,0.0083368
338,952.107,0.6271,0.32977,0.91511,0.99765,0.99683,0.995,0.83525,0.68483,0.28481,0.92321,0.00833185,0.00833185,0.00833185
339,954.958,0.62845,0.32236,0.91471,0.99723,0.99683,0.995,0.83464,0.68962,0.2891,0.93087,0.0083269,0.0083269,0.0083269
340,957.883,0.64316,0.3365,0.92642,0.99742,0.9962,0.995,0.82851,0.69418,0.29685,0.93926,0.00832195,0.00832195,0.00832195
341,960.617,0.63697,0.32958,0.92317,0.98809,0.99625,0.995,0.83244,0.69465,0.29618,0.93351,0.008317,0.008317,0.008317
342,963.342,0.62951,0.33267,0.91166,0.99894,0.99499,0.995,0.84445,0.68909,0.29293,0.92668,0.00831205,0.00831205,0.00831205
343,966.038,0.6328,0.3261,0.91819,0.99901,0.99752,0.995,0.8382,0.68856,0.28992,0.92646,0.0083071,0.0083071,0.0083071
344,968.915,0.62398,0.32807,0.90666,0.99778,0.99319,0.99497,0.84249,0.68898,0.29269,0.92193,0.00830215,0.00830215,0.00830215
345,971.735,0.63818,0.32711,0.91754,0.99375,0.99591,0.99496,0.83506,0.69299,0.2946,0.91996,0.0082972,0.0082972,0.0082972
346,974.507,0.63836,0.3297,0.91575,0.99885,0.99078,0.99494,0.83633,0.6985,0.29468,0.92826,0.00829225,0.00829225,0.00829225
347,977.185,0.62927,0.32823,0.90796,0.99729,0.99683,0.995,0.83825,0.69413,0.29151,0.9325,0.0082873,0.0082873,0.0082873
348,979.921,0.62357,0.32181,0.91267,0.999,0.99874,0.995,0.83264,0.69848,0.2921,0.93481,0.00828235,0.00828235,0.00828235
349,982.639,0.63846,0.32948,0.91961,0.99834,0.99972,0.995,0.82998,0.70046,0.28791,0.93834,0.0082774,0.0082774,0.0082774
350,985.296,0.6454,0.33103,0.92217,0.99865,0.99957,0.995,0.83442,0.6973,0.28438,0.93162,0.00827245,0.00827245,0.00827245
351,987.847,0.63213,0.33044,0.92453,0.99862,0.99758,0.995,0.83828,0.69237,0.2774,0.92606,0.0082675,0.0082675,0.0082675
352,990.604,0.62589,0.32817,0.89779,0.99901,0.99707,0.995,0.83024,0.69278,0.29018,0.92126,0.00826255,0.00826255,0.00826255
353,993.367,0.62786,0.32498,0.91431,0.99871,0.99683,0.995,0.83209,0.67593,0.28468,0.91948,0.0082576,0.0082576,0.0082576
354,996.279,0.62428,0.32798,0.91033,0.9981,0.99583,0.995,0.83618,0.67271,0.28794,0.92182,0.00825265,0.00825265,0.00825265
355,999.065,0.64251,0.32706,0.9154,0.99691,0.99711,0.995,0.83956,0.67494,0.28275,0.92325,0.0082477,0.0082477,0.0082477
356,1001.77,0.62419,0.32474,0.90942,0.99506,0.99651,0.995,0.84686,0.66629,0.28769,0.91687,0.00824275,0.00824275,0.00824275
357,1004.52,0.6171,0.32094,0.90251,0.99477,0.99853,0.995,0.84465,0.66907,0.28205,0.91974,0.0082378,0.0082378,0.0082378
358,1007.22,0.63543,0.33905,0.91867,0.99675,0.99683,0.995,0.84115,0.68609,0.28088,0.92417,0.00823285,0.00823285,0.00823285
359,1009.96,0.60837,0.32048,0.8989,0.99663,0.99685,0.995,0.83041,0.68712,0.28546,0.93011,0.0082279,0.0082279,0.0082279
360,1012.69,0.61628,0.3305,0.90938,0.99488,0.99701,0.99497,0.82589,0.68607,0.28774,0.93056,0.00822295,0.00822295,0.00822295
361,1015.4,0.62444,0.3225,0.91477,0.9916,0.99866,0.9949,0.8279,0.68198,0.28713,0.92616,0.008218,0.008218,0.008218
362,1018.13,0.60562,0.31721,0.90667,0.99583,0.99683,0.995,0.84183,0.69176,0.29149,0.922,0.00821305,0.00821305,0.00821305
363,1021.11,0.61075,0.31795,0.90427,0.99537,0.99786,0.995,0.84158,0.67689,0.28246,0.91698,0.0082081,0.0082081,0.0082081
364,1023.85,0.60687,0.31146,0.89874,0.99331,1,0.995,0.84031,0.66055,0.28043,0.91235,0.00820315,0.00820315,0.00820315
365,1026.65,0.61141,0.31952,0.90433,0.99093,0.99931,0.99496,0.84322,0.66525,0.28671,0.91272,0.0081982,0.0081982,0.0081982
