epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,31.5526,1.087,0.83741,1.05013,0.97789,0.96665,0.99201,0.74578,0.90465,0.81247,1.00114,0.0099208,0.0099208,0.0099208
18,33.0274,1.08164,0.84608,1.06882,0.95718,0.97265,0.98885,0.72785,0.94549,0.76478,1.02929,0.00991585,0.00991585,0.00991585
19,34.5088,1.08182,0.8328,1.07356,0.97093,0.98977,0.99243,0.72417,0.95825,0.72282,1.02169,0.0099109,0.0099109,0.0099109
20,35.966,1.06899,0.80014,1.05878,0.97782,0.94655,0.98402,0.66863,1.17648,0.82753,1.11699,0.00990595,0.00990595,0.00990595
21,37.3078,1.07415,0.80152,1.06204,0.94927,0.97179,0.99061,0.67375,1.13132,0.8071,1.09284,0.009901,0.009901,0.009901
22,39.0282,1.04369,0.77668,1.05112,0.92062,0.94606,0.98511,0.69744,1.05103,0.79145,1.04766,0.00989605,0.00989605,0.00989605
23,40.584,1.04841,0.79461,1.04946,0.98755,0.97628,0.99312,0.71777,1.04156,0.74107,1.03992,0.0098911,0.0098911,0.0098911
24,42.0297,1.03881,0.78908,1.05732,0.8942,0.96172,0.96547,0.69411,0.9937,0.81052,1.05366,0.00988615,0.00988615,0.00988615
25,43.4012,1.07224,0.77125,1.04585,0.9606,0.97417,0.99107,0.72828,0.98181,0.81491,1.06394,0.0098812,0.0098812,0.0098812
26,45.0155,1.04678,0.76641,1.05894,0.9771,0.96466,0.99072,0.7459,0.93376,0.70869,0.99067,0.00987625,0.00987625,0.00987625
27,46.4649,1.03495,0.7358,1.03978,0.97625,0.94417,0.99014,0.74426,0.92078,0.75566,0.9987,0.0098713,0.0098713,0.0098713
28,47.9779,1.0342,0.75807,1.04955,0.97372,0.96791,0.99175,0.74929,0.91058,0.66743,0.9804,0.00986635,0.00986635,0.00986635
29,49.5136,1.02436,0.73772,1.02754,0.98964,0.97191,0.99438,0.73484,0.9382,0.63095,0.98873,0.0098614,0.0098614,0.0098614
30,51.056,1.02685,0.72719,1.04072,0.98741,0.96752,0.99375,0.75807,0.91061,0.6164,0.96725,0.00985645,0.00985645,0.00985645
31,52.4338,1.02988,0.73211,1.05216,0.97621,0.97332,0.99376,0.74463,0.90145,0.61512,0.97803,0.0098515,0.0098515,0.0098515
32,53.8943,1.00424,0.71739,1.04266,0.98924,0.98599,0.99415,0.75694,0.91039,0.60135,0.97525,0.00984655,0.00984655,0.00984655
33,55.4208,1.01244,0.71789,1.03025,0.98697,0.98636,0.99349,0.74939,0.91992,0.61051,0.98258,0.0098416,0.0098416,0.0098416
34,56.8582,1.01503,0.72015,1.03476,0.99391,0.97645,0.99412,0.7328,0.93788,0.63722,1.00464,0.00983665,0.00983665,0.00983665
35,58.4842,1.0016,0.70954,1.04063,0.99509,0.98364,0.99431,0.7469,0.91334,0.59193,0.97588,0.0098317,0.0098317,0.0098317
36,60.068,0.99387,0.71402,1.03589,0.99481,0.98392,0.99473,0.74864,0.92372,0.6223,0.98998,0.00982675,0.00982675,0.00982675
37,61.4667,1.00144,0.69554,1.03173,0.96609,0.97209,0.99028,0.73164,0.93048,0.68355,0.99851,0.0098218,0.0098218,0.0098218
38,62.9301,1.01671,0.68909,1.03398,0.97771,0.98063,0.99182,0.73319,0.95346,0.66155,0.9973,0.00981685,0.00981685,0.00981685
39,64.6073,0.97524,0.68359,1.01466,0.98198,0.98875,0.99398,0.75613,0.8858,0.59539,0.97528,0.0098119,0.0098119,0.0098119
40,66.2423,1.00399,0.68269,1.03146,0.98374,0.98649,0.99304,0.76528,0.86774,0.56365,0.9699,0.00980695,0.00980695,0.00980695
41,67.782,0.99902,0.69913,1.03014,0.98739,0.99535,0.99482,0.76272,0.89053,0.55866,0.97873,0.009802,0.009802,0.009802
42,69.5269,0.99439,0.6975,1.02713,0.98703,0.99762,0.99475,0.76536,0.8943,0.55886,0.98353,0.00979705,0.00979705,0.00979705
43,71.0499,0.98049,0.68907,1.03089,0.96882,0.98681,0.99323,0.75326,0.9083,0.59749,0.97092,0.0097921,0.0097921,0.0097921
44,72.5852,0.94903,0.65114,1.01502,0.98935,0.97221,0.9942,0.75738,0.89584,0.56456,0.971,0.00978715,0.00978715,0.00978715
45,74.1938,0.99,0.67892,1.02796,0.96283,0.98642,0.9941,0.76913,0.86229,0.56585,0.96029,0.0097822,0.0097822,0.0097822
46,75.8011,0.99447,0.67578,1.0307,0.9868,0.98692,0.99417,0.7794,0.8417,0.5323,0.94727,0.00977725,0.00977725,0.00977725
47,77.3131,0.99543,0.65216,1.02456,0.9932,0.98987,0.99481,0.76365,0.83567,0.54746,0.94789,0.0097723,0.0097723,0.0097723
48,78.8523,0.96542,0.66512,1.02108,0.98899,0.98793,0.99219,0.77183,0.84416,0.57655,0.96015,0.00976735,0.00976735,0.00976735
49,80.5888,0.95169,0.65206,1.00909,0.98617,0.98954,0.99051,0.75941,0.85163,0.54368,0.95304,0.0097624,0.0097624,0.0097624
50,82.103,0.9472,0.65688,1.01773,0.97887,0.97645,0.99408,0.76611,0.87436,0.57611,0.96107,0.00975745,0.00975745,0.00975745
51,83.678,0.96501,0.62681,1.01895,0.98407,0.99364,0.99248,0.75945,0.86146,0.57051,0.96286,0.0097525,0.0097525,0.0097525
52,85.324,0.94573,0.6197,0.99789,0.97987,0.98841,0.99079,0.74898,0.89631,0.59312,0.98827,0.00974755,0.00974755,0.00974755
53,86.8357,0.95333,0.62276,1.00534,0.98132,0.99634,0.99473,0.76681,0.85195,0.5135,0.96086,0.0097426,0.0097426,0.0097426
54,88.2044,0.95999,0.62635,1.00566,0.98779,0.99634,0.99248,0.76628,0.84321,0.54368,0.95444,0.00973765,0.00973765,0.00973765
55,89.5733,0.95714,0.62662,1.00796,0.9686,0.98435,0.99407,0.76811,0.86211,0.53413,0.95583,0.0097327,0.0097327,0.0097327
56,91.1132,0.93743,0.62466,1.00114,0.98979,0.99056,0.99364,0.75796,0.89516,0.51397,0.96618,0.00972775,0.00972775,0.00972775
57,92.5243,0.96527,0.63196,1.01166,0.97929,0.99683,0.9925,0.76688,0.86027,0.52371,0.95268,0.0097228,0.0097228,0.0097228
58,94.0611,0.94961,0.62201,1.00958,0.98725,0.98999,0.99233,0.75212,0.89369,0.54701,0.97322,0.00971785,0.00971785,0.00971785
59,95.7123,0.94674,0.63138,1.01154,0.97984,0.98125,0.99136,0.76356,0.85706,0.53018,0.94772,0.0097129,0.0097129,0.0097129
60,97.1712,0.95051,0.63616,1.01059,0.99313,0.99503,0.99455,0.75808,0.86374,0.54462,0.96014,0.00970795,0.00970795,0.00970795
61,98.5651,0.94725,0.62101,1.00545,0.99037,0.99733,0.99493,0.77549,0.83156,0.50014,0.94416,0.009703,0.009703,0.009703
62,100.188,0.95438,0.6369,1.00955,0.98712,0.99661,0.99486,0.75114,0.88707,0.53945,0.96696,0.00969805,0.00969805,0.00969805
63,101.573,0.91701,0.60229,0.99067,0.99012,0.9956,0.99438,0.76768,0.8437,0.53834,0.95689,0.0096931,0.0096931,0.0096931
64,103.05,0.95482,0.61856,1.00452,0.99363,0.99367,0.99486,0.75567,0.8655,0.52646,0.95349,0.00968815,0.00968815,0.00968815
65,104.826,0.94707,0.61256,1.00166,0.99341,0.98564,0.99357,0.7511,0.89779,0.58633,0.96078,0.0096832,0.0096832,0.0096832
66,106.31,0.92318,0.59877,0.99483,0.98676,0.9925,0.99469,0.77314,0.84236,0.48497,0.94764,0.00967825,0.00967825,0.00967825
67,107.739,0.9367,0.59779,0.99495,0.98649,0.98545,0.99343,0.7626,0.87759,0.5841,0.96395,0.0096733,0.0096733,0.0096733
68,109.389,0.92389,0.60876,1.00309,0.99303,0.99549,0.99489,0.77635,0.81668,0.5019,0.94714,0.00966835,0.00966835,0.00966835
69,110.791,0.92931,0.6004,0.99906,0.98177,0.98992,0.99418,0.77143,0.85145,0.47816,0.95643,0.0096634,0.0096634,0.0096634
70,112.168,0.928,0.58535,0.98566,0.99314,0.99507,0.99486,0.7893,0.79463,0.45998,0.93147,0.00965845,0.00965845,0.00965845
71,113.505,0.92008,0.59807,0.99779,0.99487,0.98954,0.99458,0.76775,0.85282,0.50048,0.95204,0.0096535,0.0096535,0.0096535
72,115.162,0.92809,0.58653,1.00542,0.98817,0.98282,0.9929,0.75436,0.89753,0.52854,0.98149,0.00964855,0.00964855,0.00964855
73,116.564,0.94017,0.58619,0.99775,0.99148,0.9907,0.99409,0.77359,0.84082,0.49675,0.9542,0.0096436,0.0096436,0.0096436
74,118.124,0.91624,0.58637,0.98677,0.99494,0.98954,0.99363,0.77764,0.83817,0.5009,0.95006,0.00963865,0.00963865,0.00963865
75,119.73,0.93563,0.5913,0.99975,0.9977,0.99638,0.99496,0.77412,0.8417,0.48346,0.95757,0.0096337,0.0096337,0.0096337
76,121.342,0.90381,0.58508,0.98317,0.99396,0.99442,0.99478,0.77156,0.83854,0.46616,0.94997,0.00962875,0.00962875,0.00962875
77,122.989,0.90924,0.57773,0.99081,0.98859,0.99892,0.99398,0.76518,0.85729,0.47471,0.94445,0.0096238,0.0096238,0.0096238
78,124.821,0.91252,0.56512,0.98811,0.9899,1,0.99486,0.77803,0.82761,0.46892,0.93749,0.00961885,0.00961885,0.00961885
79,126.598,0.92992,0.58366,1.00165,0.98215,1,0.995,0.77883,0.82887,0.46021,0.94476,0.0096139,0.0096139,0.0096139
80,128.297,0.92706,0.58334,1.00158,0.99169,0.99648,0.995,0.77479,0.8267,0.47093,0.93837,0.00960895,0.00960895,0.00960895
81,129.884,0.92357,0.57704,1.0039,0.99299,1,0.99453,0.76674,0.84771,0.4682,0.94716,0.009604,0.009604,0.009604
82,131.68,0.90075,0.56553,0.99274,0.99064,0.98525,0.99431,0.77413,0.84315,0.49223,0.95255,0.00959905,0.00959905,0.00959905
83,133.225,0.90385,0.55529,0.98584,0.98647,0.99521,0.99478,0.79188,0.78712,0.47202,0.92463,0.0095941,0.0095941,0.0095941
84,134.777,0.89916,0.5718,0.98735,0.98889,0.99209,0.99483,0.7815,0.81806,0.46467,0.93435,0.00958915,0.00958915,0.00958915
85,136.368,0.9041,0.57061,0.99225,0.99524,0.99738,0.995,0.7801,0.82417,0.45252,0.92911,0.0095842,0.0095842,0.0095842
86,138.008,0.90666,0.56961,1.00014,0.99042,0.98484,0.99493,0.78741,0.80322,0.44352,0.92357,0.00957925,0.00957925,0.00957925
87,139.674,0.90438,0.55471,0.99287,0.9804,0.99361,0.99489,0.77568,0.82593,0.4729,0.93057,0.0095743,0.0095743,0.0095743
88,141.244,0.89605,0.5657,0.97852,0.98482,0.99365,0.9945,0.77257,0.84914,0.47614,0.95656,0.00956935,0.00956935,0.00956935
89,143.018,0.90929,0.55834,0.99096,0.99295,0.99683,0.99496,0.75498,0.89081,0.4753,0.97656,0.0095644,0.0095644,0.0095644
90,144.628,0.92345,0.55884,0.99817,0.9952,0.99646,0.995,0.78348,0.80295,0.46237,0.92782,0.00955945,0.00955945,0.00955945
91,146.462,0.90569,0.56044,1.0011,0.9971,0.99365,0.99497,0.79407,0.79888,0.46003,0.92871,0.0095545,0.0095545,0.0095545
92,148.247,0.89563,0.55909,0.98389,0.99647,0.99411,0.995,0.78131,0.82624,0.45183,0.93657,0.00954955,0.00954955,0.00954955
93,149.814,0.90121,0.54899,0.98598,0.99836,0.99683,0.995,0.78586,0.79745,0.43678,0.92678,0.0095446,0.0095446,0.0095446
94,151.397,0.86833,0.53705,0.9825,0.99735,0.99608,0.995,0.78106,0.81301,0.45745,0.93146,0.00953965,0.00953965,0.00953965
95,152.831,0.89792,0.53897,0.99101,0.99342,0.98893,0.995,0.79236,0.7988,0.44218,0.92677,0.0095347,0.0095347,0.0095347
96,154.37,0.88272,0.54574,0.98653,0.985,0.99168,0.99175,0.77577,0.8343,0.46409,0.94279,0.00952975,0.00952975,0.00952975
97,155.949,0.89267,0.54559,0.9795,0.99209,0.99365,0.99374,0.78631,0.80514,0.45139,0.92879,0.0095248,0.0095248,0.0095248
98,157.506,0.89437,0.54104,0.9954,0.98664,0.99108,0.9941,0.78186,0.81524,0.44971,0.93594,0.00951985,0.00951985,0.00951985
99,158.966,0.9026,0.56411,0.99709,0.98507,0.9877,0.99403,0.78262,0.82148,0.46889,0.94282,0.0095149,0.0095149,0.0095149
100,160.51,0.86176,0.54228,0.97537,0.98709,0.98529,0.99441,0.77476,0.82473,0.4708,0.94829,0.00950995,0.00950995,0.00950995
101,162.001,0.86249,0.54049,0.97956,0.9925,0.9932,0.99496,0.78231,0.80862,0.45454,0.93978,0.009505,0.009505,0.009505
102,163.467,0.86628,0.53,0.98247,0.99107,0.9924,0.99486,0.78124,0.79371,0.44811,0.92762,0.00950005,0.00950005,0.00950005
103,164.958,0.86904,0.52497,0.98335,0.98668,0.99281,0.99489,0.79172,0.77984,0.44229,0.92808,0.0094951,0.0094951,0.0094951
104,166.458,0.88555,0.54462,0.99054,0.98722,0.99059,0.99475,0.79046,0.7879,0.45478,0.92913,0.00949015,0.00949015,0.00949015
105,168.064,0.88658,0.5374,0.98113,0.9821,0.99444,0.99466,0.78707,0.79801,0.45536,0.9293,0.0094852,0.0094852,0.0094852
106,169.793,0.85598,0.52891,0.96489,0.99171,0.99104,0.99489,0.78519,0.79626,0.43902,0.933,0.00948025,0.00948025,0.00948025
107,171.389,0.88044,0.54768,0.9807,0.99612,0.99035,0.99489,0.77434,0.82345,0.4563,0.94051,0.0094753,0.0094753,0.0094753
108,172.832,0.86732,0.53939,0.9898,0.99614,0.99452,0.99489,0.77894,0.84795,0.44453,0.94364,0.00947035,0.00947035,0.00947035
109,174.249,0.89181,0.52605,0.97369,0.9946,1,0.995,0.78523,0.8262,0.44149,0.92955,0.0094654,0.0094654,0.0094654
110,175.673,0.87862,0.53941,0.97622,0.99024,0.98848,0.99468,0.78413,0.81673,0.4438,0.93073,0.00946045,0.00946045,0.00946045
111,177.067,0.87862,0.54063,0.98407,0.99078,0.96743,0.99382,0.77565,0.85051,0.46405,0.94392,0.0094555,0.0094555,0.0094555
112,178.481,0.87532,0.52921,0.9844,0.99521,1,0.995,0.77376,0.87083,0.44194,0.95386,0.00945055,0.00945055,0.00945055
113,179.839,0.87158,0.52355,0.97587,0.99188,0.99443,0.99421,0.76968,0.87289,0.44325,0.96042,0.0094456,0.0094456,0.0094456
114,181.217,0.88115,0.52893,0.98432,0.98997,0.99316,0.99225,0.77728,0.8206,0.43687,0.93571,0.00944065,0.00944065,0.00944065
115,182.56,0.90705,0.53295,1.00421,0.98858,0.98996,0.98928,0.76905,0.82701,0.48017,0.94581,0.0094357,0.0094357,0.0094357
116,183.945,0.86184,0.52513,0.97572,0.99001,0.99271,0.99018,0.79228,0.79478,0.44303,0.92349,0.00943075,0.00943075,0.00943075
117,185.297,0.88263,0.5195,0.98306,0.97644,0.94664,0.98855,0.76739,0.85715,0.82914,0.94913,0.0094258,0.0094258,0.0094258
118,186.668,0.89042,0.54189,0.98717,0.99865,0.99454,0.995,0.78463,0.82002,0.44755,0.94163,0.00942085,0.00942085,0.00942085
119,188.12,0.88368,0.52779,0.99967,0.99075,0.99447,0.99478,0.78709,0.80773,0.43505,0.93146,0.0094159,0.0094159,0.0094159
120,189.525,0.87355,0.52094,0.97821,0.99426,0.99218,0.9946,0.78647,0.83432,0.44165,0.94436,0.00941095,0.00941095,0.00941095
121,190.948,0.87848,0.52798,0.98536,0.98831,0.99311,0.99427,0.79702,0.80274,0.44154,0.92964,0.009406,0.009406,0.009406
122,192.346,0.86816,0.51402,0.97371,0.99194,0.99271,0.99401,0.78705,0.81835,0.49303,0.93716,0.00940105,0.00940105,0.00940105
123,193.759,0.86606,0.5283,0.96349,0.9871,0.99634,0.99265,0.78379,0.80868,0.43967,0.93275,0.0093961,0.0093961,0.0093961
124,195.339,0.85637,0.51883,0.97038,0.98855,0.99128,0.99399,0.78107,0.83216,0.43985,0.94219,0.00939115,0.00939115,0.00939115
125,197.017,0.8723,0.51781,0.96743,0.98703,0.99318,0.99271,0.77989,0.83067,0.44108,0.94083,0.0093862,0.0093862,0.0093862
126,198.549,0.85431,0.5175,0.9704,0.99356,0.99184,0.9929,0.79038,0.80857,0.42825,0.93586,0.00938125,0.00938125,0.00938125
127,200.225,0.85835,0.52126,0.98487,0.99293,0.98938,0.99195,0.78914,0.82145,0.43961,0.93069,0.0093763,0.0093763,0.0093763
128,201.741,0.85504,0.51257,0.96683,0.99199,0.99102,0.99486,0.7947,0.79044,0.43041,0.92396,0.00937135,0.00937135,0.00937135
129,203.22,0.86281,0.50417,0.96776,0.99374,0.99683,0.995,0.7981,0.79681,0.42669,0.92385,0.0093664,0.0093664,0.0093664
130,204.628,0.86805,0.51211,0.97448,0.99287,0.99683,0.995,0.78234,0.81124,0.42884,0.93417,0.00936145,0.00936145,0.00936145
131,206.239,0.87347,0.51932,0.98172,0.98251,0.99117,0.99276,0.76689,0.83883,0.43751,0.94626,0.0093565,0.0093565,0.0093565
132,207.817,0.85158,0.50788,0.96468,0.99051,0.99446,0.99493,0.78344,0.81081,0.43162,0.92539,0.00935155,0.00935155,0.00935155
133,209.311,0.85566,0.50675,0.9634,0.99626,0.9959,0.995,0.78945,0.79608,0.40406,0.92198,0.0093466,0.0093466,0.0093466
134,210.77,0.85697,0.50829,0.96877,0.99131,0.99683,0.995,0.79193,0.78955,0.41478,0.91874,0.00934165,0.00934165,0.00934165
135,212.213,0.8449,0.5115,0.97136,0.99256,0.99683,0.995,0.79156,0.82039,0.41093,0.93439,0.0093367,0.0093367,0.0093367
136,213.811,0.86072,0.50693,0.96889,0.98743,0.9992,0.99486,0.79689,0.81357,0.40939,0.92524,0.00933175,0.00933175,0.00933175
137,215.29,0.84737,0.49775,0.96732,0.98788,0.99634,0.99189,0.79411,0.79099,0.42247,0.92324,0.0093268,0.0093268,0.0093268
138,216.771,0.86189,0.51267,0.97583,0.99425,0.99506,0.99144,0.78053,0.81038,0.43051,0.93836,0.00932185,0.00932185,0.00932185
139,218.195,0.82883,0.48695,0.96234,0.99274,0.99634,0.99429,0.79492,0.81545,0.41945,0.92946,0.0093169,0.0093169,0.0093169
140,219.734,0.83208,0.48887,0.94711,0.99377,0.9949,0.99486,0.79663,0.76303,0.41387,0.9174,0.00931195,0.00931195,0.00931195
141,221.131,0.86777,0.50842,0.97335,0.99521,1,0.99486,0.80349,0.76408,0.40326,0.91426,0.009307,0.009307,0.009307
142,222.687,0.84562,0.50116,0.96455,0.99324,0.99365,0.99446,0.79955,0.77538,0.40446,0.91434,0.00930205,0.00930205,0.00930205
143,224.226,0.84629,0.49746,0.9759,0.99461,0.99315,0.99478,0.79934,0.77383,0.41023,0.91403,0.0092971,0.0092971,0.0092971
144,225.798,0.83293,0.49457,0.96988,0.99456,0.98446,0.9949,0.8054,0.77902,0.41847,0.91957,0.00929215,0.00929215,0.00929215
145,227.193,0.83724,0.48635,0.95724,0.9981,0.99419,0.995,0.799,0.78377,0.41437,0.91967,0.0092872,0.0092872,0.0092872
146,228.667,0.8395,0.48676,0.96592,0.9977,0.99215,0.99496,0.81097,0.77287,0.39243,0.91434,0.00928225,0.00928225,0.00928225
147,230.367,0.82582,0.4963,0.9588,0.99743,0.98958,0.99493,0.79256,0.78277,0.4053,0.92311,0.0092773,0.0092773,0.0092773
148,232.057,0.84892,0.49285,0.96761,0.99682,0.99683,0.995,0.79633,0.76233,0.42053,0.92612,0.00927235,0.00927235,0.00927235
149,233.676,0.84323,0.49535,0.96374,0.99144,0.99253,0.99477,0.79925,0.77694,0.41358,0.92386,0.0092674,0.0092674,0.0092674
150,235.115,0.83768,0.48135,0.95855,0.99142,0.99282,0.99493,0.79601,0.79059,0.4095,0.92591,0.00926245,0.00926245,0.00926245
151,236.505,0.83606,0.48243,0.94867,0.99377,0.98999,0.9948,0.79368,0.78325,0.41013,0.9244,0.0092575,0.0092575,0.0092575
152,238.124,0.8603,0.49416,0.97888,0.98719,0.98999,0.99404,0.80913,0.7611,0.41013,0.92207,0.00925255,0.00925255,0.00925255
153,239.85,0.84723,0.48688,0.96309,0.99201,0.99409,0.99435,0.79994,0.79427,0.40319,0.9256,0.0092476,0.0092476,0.0092476
154,241.731,0.8367,0.47718,0.95589,0.99706,0.99683,0.995,0.80442,0.76429,0.39228,0.91197,0.00924265,0.00924265,0.00924265
155,243.373,0.83619,0.4787,0.95883,0.9973,0.99626,0.995,0.8006,0.77464,0.39185,0.90882,0.0092377,0.0092377,0.0092377
156,245.137,0.82748,0.48088,0.96084,0.97585,0.98739,0.99405,0.78624,0.81862,0.47043,0.92389,0.00923275,0.00923275,0.00923275
157,246.774,0.838,0.4857,0.9634,0.99829,0.99581,0.995,0.79787,0.78687,0.39616,0.92178,0.0092278,0.0092278,0.0092278
158,248.602,0.84443,0.49163,0.96533,0.98636,0.99602,0.99468,0.79626,0.78258,0.39818,0.92008,0.00922285,0.00922285,0.00922285
159,250.263,0.83676,0.47743,0.95866,0.99477,0.99252,0.995,0.79465,0.7773,0.3961,0.91657,0.0092179,0.0092179,0.0092179
160,251.729,0.8392,0.48717,0.95871,0.99343,0.99636,0.995,0.80027,0.79301,0.40329,0.92186,0.00921295,0.00921295,0.00921295
161,253.248,0.83326,0.48109,0.96168,0.9919,0.99091,0.99399,0.7966,0.78406,0.41587,0.91839,0.009208,0.009208,0.009208
162,254.805,0.83837,0.48713,0.95983,0.9947,0.99683,0.995,0.80608,0.77693,0.39504,0.91403,0.00920305,0.00920305,0.00920305
163,256.345,0.82122,0.47286,0.95324,0.99431,0.99683,0.995,0.80364,0.79238,0.40237,0.92245,0.0091981,0.0091981,0.0091981
164,257.849,0.83316,0.48002,0.96228,0.99311,0.98999,0.9949,0.7833,0.82414,0.41805,0.93965,0.00919315,0.00919315,0.00919315
165,259.376,0.84592,0.49055,0.95861,0.99226,0.99318,0.995,0.78963,0.83954,0.42124,0.94035,0.0091882,0.0091882,0.0091882
166,261.102,0.83432,0.48291,0.96855,0.99404,0.99211,0.99343,0.80085,0.78708,0.39895,0.91788,0.00918325,0.00918325,0.00918325
167,262.952,0.82712,0.48977,0.95748,0.99488,0.98767,0.99486,0.79797,0.81104,0.3995,0.92157,0.0091783,0.0091783,0.0091783
168,264.743,0.81327,0.47878,0.95551,0.99568,0.9944,0.995,0.79679,0.80071,0.39897,0.92046,0.00917335,0.00917335,0.00917335
169,266.994,0.81856,0.47079,0.95737,0.99463,0.99482,0.995,0.79461,0.8047,0.39896,0.9245,0.0091684,0.0091684,0.0091684
170,268.899,0.84203,0.47504,0.96047,0.99721,1,0.995,0.7949,0.79274,0.39815,0.92251,0.00916345,0.00916345,0.00916345
171,270.56,0.83785,0.48023,0.94747,0.99809,0.99516,0.995,0.79914,0.78217,0.39996,0.91464,0.0091585,0.0091585,0.0091585
172,272.148,0.82511,0.48368,0.95314,0.98959,0.99237,0.99496,0.80948,0.76971,0.39911,0.91412,0.00915355,0.00915355,0.00915355
173,273.641,0.817,0.47272,0.95613,0.99309,0.99409,0.99464,0.80573,0.77357,0.39787,0.91918,0.0091486,0.0091486,0.0091486
174,275.35,0.81785,0.46396,0.95953,0.99473,0.99952,0.995,0.78892,0.78465,0.41472,0.9294,0.00914365,0.00914365,0.00914365
175,276.889,0.81191,0.47412,0.95881,0.9969,1,0.995,0.78246,0.80103,0.4348,0.93471,0.0091387,0.0091387,0.0091387
176,278.427,0.81258,0.47051,0.95508,0.9975,0.99839,0.995,0.78542,0.79753,0.43512,0.93015,0.00913375,0.00913375,0.00913375
177,279.792,0.8366,0.48681,0.96266,0.99501,0.99724,0.995,0.79639,0.79037,0.41367,0.9234,0.0091288,0.0091288,0.0091288
178,281.231,0.82272,0.47153,0.94994,0.99669,0.99431,0.995,0.79261,0.79552,0.3975,0.91883,0.00912385,0.00912385,0.00912385
179,282.893,0.81714,0.46584,0.96266,0.99147,0.99683,0.995,0.80492,0.76655,0.39216,0.91231,0.0091189,0.0091189,0.0091189
180,284.376,0.82732,0.48546,0.96237,0.9925,0.9964,0.99487,0.80368,0.77321,0.3906,0.91953,0.00911395,0.00911395,0.00911395
181,285.756,0.82511,0.47387,0.9504,0.99762,0.99683,0.995,0.80182,0.78733,0.38878,0.92492,0.009109,0.009109,0.009109
182,287.15,0.81135,0.46335,0.95914,0.99574,0.99634,0.99427,0.79629,0.79679,0.39721,0.92889,0.00910405,0.00910405,0.00910405
183,288.549,0.80773,0.45966,0.94235,0.99464,0.99683,0.995,0.79682,0.81218,0.40179,0.92728,0.0090991,0.0090991,0.0090991
184,289.978,0.8334,0.4751,0.93937,0.99753,0.99684,0.995,0.80476,0.78323,0.3811,0.91615,0.00909415,0.00909415,0.00909415
185,291.37,0.81874,0.46943,0.95092,0.99893,1,0.995,0.81095,0.77883,0.37901,0.91407,0.0090892,0.0090892,0.0090892
186,292.889,0.81271,0.47118,0.95903,0.99968,0.99611,0.995,0.79996,0.77845,0.38609,0.92386,0.00908425,0.00908425,0.00908425
