epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,439.856,0.68632,0.37364,0.96871,0.9924,0.99634,0.99209,0.81326,0.72007,0.325,0.94596,0.00110892,0.00110892,0.00110892
183,442.053,0.69096,0.37183,0.96143,0.99906,0.99751,0.995,0.80967,0.72772,0.32911,0.94577,0.00110715,0.00110715,0.00110715
184,444.27,0.69963,0.37936,0.94427,0.99797,0.99457,0.99493,0.81024,0.72216,0.34935,0.94013,0.00110539,0.00110539,0.00110539
185,446.487,0.71076,0.384,0.96701,0.99629,0.99733,0.99496,0.80399,0.7243,0.35345,0.94341,0.00110362,0.00110362,0.00110362
186,448.665,0.70411,0.38119,0.97435,0.99581,0.9916,0.99493,0.81532,0.71691,0.32627,0.93931,0.00110185,0.00110185,0.00110185
187,450.81,0.69369,0.37802,0.96723,0.99715,1,0.995,0.81209,0.7239,0.33369,0.93239,0.00110008,0.00110008,0.00110008
188,452.997,0.71844,0.3883,0.96083,0.99442,0.99895,0.99425,0.81554,0.72019,0.32841,0.92444,0.00109831,0.00109831,0.00109831
189,455.203,0.70578,0.38252,0.95486,0.9982,1,0.995,0.8335,0.71564,0.31802,0.92736,0.00109654,0.00109654,0.00109654
190,457.6,0.71016,0.37224,0.96459,0.99197,0.99418,0.99478,0.8059,0.74387,0.34504,0.94565,0.00109477,0.00109477,0.00109477
191,459.971,0.708,0.38173,0.96402,0.99527,0.99634,0.99471,0.81856,0.72822,0.32087,0.95369,0.00109301,0.00109301,0.00109301
192,462.374,0.67367,0.36429,0.95392,0.99947,0.99708,0.995,0.8223,0.72449,0.31507,0.9534,0.00109124,0.00109124,0.00109124
193,464.613,0.70176,0.36411,0.95267,0.99554,0.99354,0.99435,0.81191,0.7341,0.31889,0.95834,0.00108947,0.00108947,0.00108947
194,467.001,0.71318,0.37722,0.97149,0.99515,0.99634,0.99219,0.81791,0.71641,0.3188,0.94085,0.0010877,0.0010877,0.0010877
195,469.331,0.69852,0.37158,0.96145,0.99559,0.99634,0.99044,0.82041,0.69898,0.31416,0.93021,0.00108593,0.00108593,0.00108593
196,471.623,0.70149,0.36969,0.96145,0.99179,0.99575,0.99259,0.8224,0.69468,0.31459,0.93648,0.00108416,0.00108416,0.00108416
197,474.006,0.70144,0.36707,0.95601,0.99317,0.99634,0.99244,0.82005,0.7049,0.33125,0.93393,0.0010824,0.0010824,0.0010824
198,476.459,0.69568,0.37529,0.96084,0.99521,0.99634,0.98979,0.81383,0.72298,0.32399,0.93675,0.00108063,0.00108063,0.00108063
199,478.77,0.69644,0.36797,0.96033,0.99381,0.99316,0.9939,0.82002,0.72038,0.31625,0.94182,0.00107886,0.00107886,0.00107886
200,481.175,0.69466,0.37004,0.95727,0.99225,0.99316,0.99188,0.82028,0.71362,0.31421,0.94146,0.00107709,0.00107709,0.00107709
201,483.525,0.70378,0.37532,0.95771,0.99321,0.99378,0.99058,0.81285,0.72014,0.31647,0.94156,0.00107532,0.00107532,0.00107532
202,485.783,0.6749,0.36244,0.95915,0.99519,0.99316,0.98977,0.81887,0.71258,0.31778,0.94131,0.00107355,0.00107355,0.00107355
203,488.046,0.69042,0.36611,0.95814,0.99503,0.99316,0.99207,0.80554,0.73547,0.3295,0.95225,0.00107179,0.00107179,0.00107179
204,490.421,0.67626,0.36135,0.95366,0.99775,0.99372,0.995,0.82391,0.69739,0.30281,0.94059,0.00107002,0.00107002,0.00107002
205,492.705,0.6688,0.3626,0.94861,0.99116,0.98955,0.99424,0.82728,0.69412,0.30789,0.93779,0.00106825,0.00106825,0.00106825
206,495.104,0.69741,0.38148,0.96323,0.98756,0.99543,0.99048,0.81979,0.68817,0.3009,0.93623,0.00106648,0.00106648,0.00106648
207,497.403,0.67892,0.35937,0.96359,0.99384,0.98999,0.9906,0.81629,0.69401,0.31933,0.93295,0.00106471,0.00106471,0.00106471
208,499.668,0.68497,0.36241,0.95688,0.9922,0.99104,0.99173,0.809,0.71324,0.32641,0.93855,0.00106294,0.00106294,0.00106294
209,501.981,0.70095,0.37649,0.96226,0.97662,0.98681,0.988,0.79736,0.7492,0.40363,0.94379,0.00106118,0.00106118,0.00106118
210,504.376,0.70869,0.38206,0.96665,0.99199,0.98681,0.99477,0.81526,0.71573,0.32577,0.93276,0.00105941,0.00105941,0.00105941
211,506.649,0.6925,0.37713,0.95923,0.99873,0.9927,0.99348,0.81638,0.71903,0.32226,0.93875,0.00105764,0.00105764,0.00105764
212,508.989,0.6949,0.37416,0.96693,0.99363,0.99385,0.99453,0.81706,0.70825,0.31974,0.93624,0.00105587,0.00105587,0.00105587
213,511.19,0.7067,0.38623,0.96777,0.99163,0.99632,0.995,0.81997,0.70322,0.31464,0.93778,0.0010541,0.0010541,0.0010541
214,513.465,0.67714,0.37638,0.95531,0.86815,0.99549,0.95609,0.78856,0.69139,0.47582,0.93178,0.00105233,0.00105233,0.00105233
215,515.713,0.67955,0.36964,0.94588,0.99473,0.99412,0.995,0.81613,0.73023,0.31722,0.94309,0.00105057,0.00105057,0.00105057
216,517.947,0.68472,0.37206,0.95493,0.99301,1,0.995,0.81677,0.69421,0.3057,0.93089,0.0010488,0.0010488,0.0010488
217,520.12,0.67369,0.36573,0.95155,0.9953,1,0.995,0.81457,0.69108,0.30948,0.93249,0.00104703,0.00104703,0.00104703
218,522.357,0.68212,0.36699,0.96115,0.99853,1,0.995,0.83233,0.70194,0.30371,0.93415,0.00104526,0.00104526,0.00104526
219,524.671,0.6947,0.36752,0.95867,0.99507,0.99951,0.995,0.82512,0.71404,0.3083,0.93912,0.00104349,0.00104349,0.00104349
220,527.058,0.69669,0.37955,0.96049,0.99425,0.99634,0.99058,0.81701,0.70438,0.32588,0.93187,0.00104172,0.00104172,0.00104172
221,529.493,0.67424,0.36531,0.94478,0.99591,0.99634,0.98983,0.80572,0.71913,0.31753,0.93554,0.00103995,0.00103995,0.00103995
222,531.915,0.67398,0.36279,0.94502,0.99777,0.99634,0.99496,0.81874,0.72753,0.3066,0.94155,0.00103819,0.00103819,0.00103819
223,534.32,0.65922,0.35561,0.94656,0.99587,0.99634,0.99493,0.82679,0.6922,0.2992,0.93371,0.00103642,0.00103642,0.00103642
224,536.624,0.6859,0.36677,0.95787,0.99339,0.99634,0.99496,0.82337,0.69645,0.30584,0.93525,0.00103465,0.00103465,0.00103465
225,539.001,0.66801,0.36484,0.9596,0.99129,0.99316,0.99378,0.83127,0.70194,0.32389,0.93133,0.00103288,0.00103288,0.00103288
226,541.397,0.65895,0.36391,0.94743,0.99649,0.99316,0.99229,0.81715,0.69758,0.3205,0.93707,0.00103111,0.00103111,0.00103111
227,543.701,0.67565,0.36329,0.9575,0.99429,0.99634,0.99274,0.81627,0.70259,0.36234,0.93692,0.00102934,0.00102934,0.00102934
228,546.017,0.66822,0.35892,0.95833,0.99624,0.99698,0.995,0.81629,0.73531,0.31759,0.94971,0.00102758,0.00102758,0.00102758
229,548.396,0.67516,0.36167,0.96141,0.9956,0.99316,0.99496,0.8174,0.71827,0.31008,0.94422,0.00102581,0.00102581,0.00102581
230,550.825,0.67435,0.3526,0.96287,0.99866,0.99683,0.995,0.8193,0.72032,0.31125,0.94748,0.00102404,0.00102404,0.00102404
231,553.226,0.6741,0.34925,0.95682,0.99916,0.99683,0.995,0.81796,0.71836,0.31349,0.9502,0.00102227,0.00102227,0.00102227
232,555.548,0.69036,0.36591,0.96916,0.99502,0.99454,0.99497,0.82286,0.74291,0.32764,0.95676,0.0010205,0.0010205,0.0010205
233,557.89,0.68486,0.36297,0.96109,0.99185,0.98974,0.99375,0.82393,0.72772,0.33074,0.94323,0.00101873,0.00101873,0.00101873
234,560.228,0.68199,0.36647,0.96074,0.99509,0.98999,0.99059,0.81452,0.70925,0.32761,0.94444,0.00101697,0.00101697,0.00101697
235,562.56,0.68687,0.36224,0.95623,0.99177,0.99316,0.99024,0.80759,0.7354,0.32422,0.94992,0.0010152,0.0010152,0.0010152
236,564.82,0.66745,0.36012,0.95341,0.99185,0.99316,0.9891,0.82917,0.70588,0.31177,0.93139,0.00101343,0.00101343,0.00101343
237,567.108,0.67475,0.36634,0.95669,0.99581,0.99316,0.99016,0.82363,0.69902,0.31228,0.93215,0.00101166,0.00101166,0.00101166
238,569.412,0.66255,0.35069,0.9403,0.99264,0.99323,0.99195,0.82273,0.70607,0.30582,0.93187,0.00100989,0.00100989,0.00100989
239,571.726,0.66501,0.35527,0.95508,0.99179,0.99683,0.99353,0.82798,0.68996,0.29902,0.93264,0.00100812,0.00100812,0.00100812
240,574.015,0.66347,0.3582,0.94459,0.99433,0.99338,0.99496,0.82415,0.68729,0.30365,0.93618,0.00100636,0.00100636,0.00100636
241,576.405,0.67019,0.34556,0.95059,0.998,0.99683,0.995,0.81674,0.68945,0.3012,0.93934,0.00100459,0.00100459,0.00100459
242,578.711,0.65842,0.35377,0.95278,0.99906,1,0.995,0.8198,0.70626,0.30311,0.94658,0.00100282,0.00100282,0.00100282
243,581.045,0.65361,0.34459,0.94282,0.99828,0.99968,0.995,0.83019,0.69717,0.29697,0.94061,0.00100105,0.00100105,0.00100105
244,583.478,0.65162,0.35034,0.93974,0.99804,1,0.995,0.83121,0.70032,0.30145,0.93646,0.000999282,0.000999282,0.000999282
245,585.792,0.67675,0.35701,0.94489,0.99871,1,0.995,0.82512,0.71202,0.30235,0.94206,0.000997513,0.000997513,0.000997513
246,588.149,0.66258,0.3601,0.94984,0.99484,0.99683,0.995,0.82812,0.70878,0.30136,0.93882,0.000995745,0.000995745,0.000995745
247,590.457,0.6614,0.35694,0.9413,0.99279,0.99683,0.99493,0.83348,0.69447,0.30203,0.9301,0.000993977,0.000993977,0.000993977
248,592.772,0.6617,0.35155,0.94367,0.99399,0.99683,0.995,0.83584,0.698,0.29443,0.92323,0.000992208,0.000992208,0.000992208
249,595.123,0.64236,0.34535,0.94684,0.99895,0.99744,0.995,0.83606,0.68459,0.28887,0.9218,0.00099044,0.00099044,0.00099044
250,597.405,0.65224,0.34163,0.94125,0.99449,0.99634,0.99473,0.82561,0.69804,0.30168,0.92936,0.000988672,0.000988672,0.000988672
251,599.685,0.64795,0.34938,0.93549,0.99562,0.99634,0.99496,0.824,0.70391,0.29831,0.94063,0.000986903,0.000986903,0.000986903
252,602.045,0.66046,0.35711,0.95849,0.99404,0.99634,0.99473,0.82665,0.71412,0.3048,0.93914,0.000985135,0.000985135,0.000985135
253,604.413,0.66627,0.35358,0.94437,0.99218,0.99634,0.99452,0.8221,0.71136,0.31381,0.93743,0.000983366,0.000983366,0.000983366
254,606.815,0.66424,0.35075,0.94753,0.99538,0.99634,0.99489,0.83151,0.69869,0.30285,0.93739,0.000981598,0.000981598,0.000981598
255,609.149,0.64895,0.34902,0.94238,0.99502,0.99729,0.99486,0.83111,0.68373,0.30052,0.92757,0.00097983,0.00097983,0.00097983
256,611.44,0.65675,0.35555,0.94484,0.99658,0.99714,0.995,0.83132,0.6853,0.30072,0.92842,0.000978061,0.000978061,0.000978061
257,613.967,0.64894,0.3455,0.93477,0.99915,0.99754,0.995,0.8227,0.69407,0.29826,0.92759,0.000976293,0.000976293,0.000976293
258,616.34,0.66273,0.35821,0.95141,0.998,0.99769,0.995,0.81959,0.70286,0.30379,0.92552,0.000974524,0.000974524,0.000974524
259,618.603,0.68378,0.35759,0.9516,0.99768,0.99713,0.995,0.82578,0.72402,0.30875,0.94147,0.000972756,0.000972756,0.000972756
260,620.863,0.66107,0.35175,0.94556,0.99913,0.99714,0.995,0.83915,0.68575,0.28936,0.92865,0.000970988,0.000970988,0.000970988
261,623.18,0.64146,0.34779,0.94682,0.99479,0.99431,0.99493,0.82879,0.69031,0.29374,0.93721,0.000969219,0.000969219,0.000969219
262,625.543,0.65174,0.34575,0.93648,0.99475,0.99249,0.99007,0.81648,0.71281,0.30738,0.94642,0.000967451,0.000967451,0.000967451
263,627.909,0.63983,0.34943,0.93717,0.99479,0.9959,0.99328,0.82568,0.70916,0.29769,0.94438,0.000965682,0.000965682,0.000965682
264,630.274,0.64632,0.35228,0.9428,0.99726,0.99264,0.99493,0.82697,0.69712,0.3002,0.93389,0.000963914,0.000963914,0.000963914
265,632.596,0.64797,0.34897,0.94263,0.99772,0.99316,0.99493,0.82058,0.70345,0.29696,0.93658,0.000962146,0.000962146,0.000962146
266,634.916,0.6521,0.35347,0.94726,0.99439,0.99627,0.99461,0.81967,0.70421,0.30263,0.93971,0.000960377,0.000960377,0.000960377
267,637.249,0.62684,0.33269,0.92474,0.99587,0.99634,0.99486,0.829,0.69769,0.29929,0.93664,0.000958609,0.000958609,0.000958609
268,639.559,0.65059,0.3419,0.9512,0.99926,1,0.995,0.83027,0.68811,0.28938,0.93251,0.000956841,0.000956841,0.000956841
269,641.873,0.65863,0.35067,0.94106,0.99897,0.99721,0.995,0.81953,0.69811,0.30516,0.93468,0.000955072,0.000955072,0.000955072
270,644.206,0.65428,0.353,0.94556,0.99782,1,0.995,0.82785,0.69507,0.29107,0.92901,0.000953304,0.000953304,0.000953304
271,646.552,0.64061,0.34965,0.93744,0.99513,1,0.995,0.82896,0.69194,0.29165,0.92384,0.000951535,0.000951535,0.000951535
272,648.815,0.66594,0.3561,0.95296,0.99601,0.99634,0.99231,0.82428,0.69192,0.29533,0.92931,0.000949767,0.000949767,0.000949767
273,651.134,0.65688,0.35338,0.93721,0.99607,0.99634,0.99226,0.82869,0.68487,0.29466,0.93103,0.000947999,0.000947999,0.000947999
274,653.38,0.62111,0.32699,0.92606,0.99864,1,0.995,0.83078,0.68836,0.29235,0.92663,0.00094623,0.00094623,0.00094623
275,655.586,0.63474,0.33877,0.93494,0.99779,1,0.995,0.82495,0.69166,0.29897,0.92576,0.000944462,0.000944462,0.000944462
276,657.894,0.65171,0.34158,0.937,0.99826,0.99683,0.995,0.82505,0.69803,0.29906,0.92031,0.000942693,0.000942693,0.000942693
277,660.137,0.65902,0.35263,0.9395,0.9975,0.99683,0.995,0.80958,0.70587,0.31581,0.91907,0.000940925,0.000940925,0.000940925
278,662.383,0.65043,0.35411,0.94274,0.99841,0.99683,0.995,0.81531,0.70589,0.30195,0.92261,0.000939157,0.000939157,0.000939157
279,664.631,0.63905,0.34058,0.9316,0.9988,0.9979,0.995,0.81525,0.71071,0.30218,0.93048,0.000937388,0.000937388,0.000937388
280,666.906,0.62809,0.33887,0.93522,0.99877,1,0.995,0.81114,0.70506,0.30044,0.93698,0.00093562,0.00093562,0.00093562
281,669.138,0.64757,0.35513,0.94094,0.99416,1,0.995,0.80725,0.72986,0.31035,0.94902,0.000933851,0.000933851,0.000933851
282,671.506,0.64255,0.34123,0.94647,0.99723,0.99934,0.995,0.81549,0.72757,0.30364,0.94992,0.000932083,0.000932083,0.000932083
283,673.81,0.61796,0.32828,0.93737,0.99876,0.99406,0.995,0.82609,0.6921,0.29453,0.9346,0.000930315,0.000930315,0.000930315
284,676.098,0.64234,0.33642,0.94031,0.99773,0.99412,0.995,0.82305,0.69682,0.30346,0.93198,0.000928546,0.000928546,0.000928546
285,678.407,0.6472,0.34287,0.93989,0.99914,0.99683,0.995,0.83512,0.68307,0.28954,0.92508,0.000926778,0.000926778,0.000926778
286,680.728,0.62688,0.32822,0.93387,0.99851,0.99449,0.995,0.83494,0.6895,0.28625,0.93167,0.00092501,0.00092501,0.00092501
287,682.998,0.62748,0.33069,0.92571,0.9979,0.9937,0.995,0.83707,0.67851,0.29453,0.92684,0.000923241,0.000923241,0.000923241
288,685.29,0.63279,0.33956,0.92925,0.99408,0.99572,0.99496,0.82637,0.6827,0.28927,0.93326,0.000921473,0.000921473,0.000921473
289,687.639,0.63673,0.3383,0.93222,0.99501,0.99942,0.995,0.83904,0.68982,0.28665,0.93227,0.000919704,0.000919704,0.000919704
290,689.93,0.63596,0.33968,0.9359,0.99601,0.99634,0.99317,0.83552,0.68298,0.28943,0.93054,0.000917936,0.000917936,0.000917936
291,692.206,0.6184,0.33123,0.93654,0.99612,0.99634,0.99474,0.83574,0.68586,0.28526,0.93215,0.000916168,0.000916168,0.000916168
292,694.539,0.62714,0.32958,0.92831,0.99895,1,0.995,0.83568,0.69737,0.28121,0.94003,0.000914399,0.000914399,0.000914399
293,696.822,0.6315,0.32917,0.93603,0.99808,0.99316,0.99496,0.82757,0.70615,0.29154,0.93494,0.000912631,0.000912631,0.000912631
294,699.168,0.62088,0.32372,0.93001,0.99279,0.98937,0.99454,0.8289,0.69851,0.29812,0.93231,0.000910862,0.000910862,0.000910862
295,701.484,0.6149,0.32084,0.92487,0.99564,0.99094,0.99368,0.83378,0.68955,0.29632,0.93477,0.000909094,0.000909094,0.000909094
296,703.807,0.62468,0.33121,0.92601,0.98804,0.99778,0.99436,0.83287,0.68374,0.29169,0.92359,0.000907326,0.000907326,0.000907326
297,706.094,0.64102,0.33892,0.94015,0.99428,0.99683,0.99486,0.83278,0.69671,0.2897,0.9253,0.000905557,0.000905557,0.000905557
298,708.445,0.64773,0.33792,0.94121,0.99522,0.99316,0.99489,0.83224,0.69112,0.29166,0.92681,0.000903789,0.000903789,0.000903789
299,710.779,0.63115,0.32921,0.93465,0.99748,0.99316,0.99483,0.81754,0.7155,0.29197,0.93748,0.000902021,0.000902021,0.000902021
300,713.173,0.63186,0.33038,0.93995,0.99509,0.99432,0.99373,0.82871,0.69,0.29201,0.93451,0.000900252,0.000900252,0.000900252
301,715.546,0.64161,0.33999,0.94044,0.99802,0.99634,0.99496,0.84208,0.68291,0.28625,0.9286,0.000898484,0.000898484,0.000898484
302,717.85,0.62413,0.33018,0.93202,0.99555,0.99634,0.99299,0.83082,0.69026,0.29519,0.92904,0.000896715,0.000896715,0.000896715
303,720.202,0.60908,0.3247,0.9185,0.99847,0.99574,0.99493,0.8269,0.69116,0.29349,0.92863,0.000894947,0.000894947,0.000894947
304,722.7,0.62739,0.3237,0.93302,0.99874,0.99634,0.99493,0.8286,0.6947,0.29028,0.92976,0.000893179,0.000893179,0.000893179
305,725.098,0.61941,0.3264,0.9341,0.99874,0.99634,0.99496,0.83778,0.68169,0.29097,0.92658,0.00089141,0.00089141,0.00089141
306,727.433,0.62983,0.32984,0.92901,0.99862,0.99995,0.995,0.841,0.68211,0.28439,0.92322,0.000889642,0.000889642,0.000889642
307,729.753,0.63167,0.33401,0.93441,0.99815,0.99945,0.995,0.83979,0.68659,0.28305,0.92681,0.000887873,0.000887873,0.000887873
308,732.07,0.63225,0.33379,0.93783,0.99847,1,0.995,0.83131,0.6809,0.28727,0.9246,0.000886105,0.000886105,0.000886105
309,734.444,0.61058,0.32401,0.93033,0.99857,0.99965,0.995,0.8425,0.67225,0.28276,0.9277,0.000884337,0.000884337,0.000884337
310,736.669,0.62913,0.33109,0.93568,0.99613,0.99674,0.995,0.83775,0.68855,0.28861,0.93855,0.000882568,0.000882568,0.000882568
311,739.015,0.62312,0.32127,0.9297,0.99875,0.99683,0.995,0.83577,0.67501,0.29004,0.93882,0.0008808,0.0008808,0.0008808
312,741.411,0.61063,0.32415,0.93015,0.99911,1,0.995,0.83584,0.67219,0.28691,0.93376,0.000879031,0.000879031,0.000879031
313,743.801,0.6045,0.32523,0.92751,0.99833,0.99956,0.995,0.84293,0.66632,0.28316,0.92458,0.000877263,0.000877263,0.000877263
314,746.091,0.61103,0.32664,0.92923,0.99914,1,0.995,0.83445,0.68052,0.27797,0.92553,0.000875495,0.000875495,0.000875495
315,748.27,0.61935,0.33257,0.93314,0.99897,1,0.995,0.83978,0.67316,0.27671,0.92171,0.000873726,0.000873726,0.000873726
316,750.644,0.62082,0.33505,0.9317,0.99812,0.99966,0.995,0.83565,0.67073,0.27422,0.92291,0.000871958,0.000871958,0.000871958
317,752.961,0.61095,0.324,0.93172,0.99877,0.99987,0.995,0.82639,0.65853,0.27129,0.91962,0.00087019,0.00087019,0.00087019
318,755.493,0.60492,0.31979,0.92814,0.99799,0.99338,0.995,0.83937,0.66751,0.28007,0.91716,0.000868421,0.000868421,0.000868421
319,757.848,0.62289,0.3218,0.93278,0.99577,0.99355,0.99459,0.84548,0.66858,0.28632,0.9221,0.000866653,0.000866653,0.000866653
320,760.216,0.62744,0.33013,0.93846,0.99952,0.99718,0.995,0.8355,0.67307,0.2818,0.91704,0.000864884,0.000864884,0.000864884
321,762.699,0.61916,0.33628,0.93071,0.99786,0.99951,0.995,0.83277,0.69094,0.28511,0.91954,0.000863116,0.000863116,0.000863116
322,764.965,0.61739,0.3267,0.92454,0.99845,0.99699,0.995,0.82388,0.68374,0.28489,0.91975,0.000861348,0.000861348,0.000861348
323,767.18,0.61702,0.32763,0.93891,0.99945,0.99754,0.995,0.82373,0.67614,0.28024,0.92048,0.000859579,0.000859579,0.000859579
324,769.572,0.61035,0.32289,0.93273,0.99906,0.99683,0.995,0.82319,0.67323,0.27825,0.9215,0.000857811,0.000857811,0.000857811
325,771.814,0.60215,0.31579,0.91861,0.99931,0.997,0.995,0.82153,0.67112,0.28569,0.92315,0.000856042,0.000856042,0.000856042
326,774.017,0.60831,0.32114,0.93166,0.99899,0.99683,0.995,0.81876,0.67802,0.28842,0.92039,0.000854274,0.000854274,0.000854274
327,776.277,0.61564,0.33101,0.92536,0.99898,0.99683,0.995,0.82343,0.6809,0.28539,0.92316,0.000852506,0.000852506,0.000852506
328,778.593,0.61594,0.32584,0.92998,0.99633,0.99341,0.99032,0.82573,0.68686,0.29207,0.92866,0.000850737,0.000850737,0.000850737
329,780.881,0.6177,0.327,0.93665,0.99603,0.99634,0.99248,0.82733,0.68281,0.2837,0.92887,0.000848969,0.000848969,0.000848969
330,783.188,0.60027,0.3217,0.92144,0.99743,0.99683,0.995,0.82374,0.68354,0.28294,0.93246,0.000847201,0.000847201,0.000847201
331,785.539,0.61409,0.3212,0.92586,0.99874,0.99838,0.995,0.82496,0.6821,0.27844,0.9324,0.000845432,0.000845432,0.000845432
332,787.861,0.61102,0.31795,0.9348,0.99866,1,0.995,0.8392,0.67391,0.27519,0.92927,0.000843664,0.000843664,0.000843664
333,790.27,0.6068,0.31186,0.9199,0.99899,1,0.995,0.83659,0.66655,0.27373,0.92891,0.000841895,0.000841895,0.000841895
334,792.677,0.61968,0.32118,0.93515,0.99905,1,0.995,0.83128,0.66701,0.27172,0.92736,0.000840127,0.000840127,0.000840127
335,795.2,0.59708,0.31341,0.92432,0.99904,1,0.995,0.83079,0.67102,0.27733,0.92576,0.000838359,0.000838359,0.000838359
336,797.596,0.61356,0.32286,0.92953,0.99885,0.99809,0.995,0.83514,0.66819,0.27395,0.92607,0.00083659,0.00083659,0.00083659
337,800.19,0.61052,0.32004,0.93399,0.99922,0.99728,0.995,0.8299,0.67237,0.28191,0.92827,0.000834822,0.000834822,0.000834822
338,802.483,0.6221,0.32957,0.93527,0.99863,0.99678,0.995,0.84016,0.6689,0.28018,0.92324,0.000833053,0.000833053,0.000833053
339,804.944,0.62227,0.32512,0.94112,0.99907,0.99724,0.995,0.83643,0.67052,0.27882,0.92362,0.000831285,0.000831285,0.000831285
340,807.238,0.59952,0.31953,0.9218,0.99601,0.99379,0.995,0.84576,0.67506,0.28074,0.92553,0.000829517,0.000829517,0.000829517
341,809.541,0.60828,0.32535,0.9271,0.99548,0.99316,0.99393,0.84209,0.66863,0.28304,0.92753,0.000827748,0.000827748,0.000827748
342,811.819,0.61678,0.32141,0.92984,0.99568,0.9938,0.99478,0.83827,0.67126,0.27823,0.92812,0.00082598,0.00082598,0.00082598
343,814.211,0.60594,0.31846,0.93089,0.99566,0.99387,0.99446,0.83661,0.67825,0.27813,0.93026,0.000824211,0.000824211,0.000824211
344,816.456,0.62561,0.32703,0.95273,0.99814,0.99626,0.995,0.83284,0.67255,0.27885,0.92703,0.000822443,0.000822443,0.000822443
345,818.684,0.58229,0.312,0.91477,0.99607,0.99316,0.99496,0.8328,0.65552,0.27659,0.91878,0.000820675,0.000820675,0.000820675
346,821.067,0.60876,0.32188,0.9225,0.99873,0.99373,0.995,0.83114,0.66199,0.2784,0.91946,0.000818906,0.000818906,0.000818906
347,823.408,0.58807,0.31367,0.92712,0.99712,0.99627,0.995,0.84493,0.66275,0.27486,0.91687,0.000817138,0.000817138,0.000817138
348,825.676,0.60174,0.32404,0.92762,0.9987,0.99631,0.995,0.83358,0.68464,0.28509,0.92087,0.00081537,0.00081537,0.00081537
349,827.931,0.59677,0.31778,0.92081,0.99781,0.99683,0.995,0.8354,0.6668,0.27561,0.91739,0.000813601,0.000813601,0.000813601
350,830.194,0.58331,0.30676,0.92876,0.99796,0.99683,0.995,0.82934,0.68518,0.27919,0.92884,0.000811833,0.000811833,0.000811833
351,832.387,0.60185,0.31449,0.91979,0.99812,0.99683,0.995,0.83725,0.6792,0.27856,0.92601,0.000810064,0.000810064,0.000810064
352,834.605,0.60302,0.32116,0.92855,0.99879,0.99316,0.99496,0.8406,0.67319,0.27675,0.92278,0.000808296,0.000808296,0.000808296
353,836.855,0.60835,0.31876,0.92977,0.9966,0.99316,0.99493,0.84053,0.66828,0.2864,0.91972,0.000806528,0.000806528,0.000806528
354,839.118,0.60354,0.32051,0.93459,0.9986,0.99362,0.995,0.83242,0.66741,0.28058,0.92602,0.000804759,0.000804759,0.000804759
355,841.271,0.59411,0.31567,0.91927,0.99938,0.99642,0.995,0.83675,0.66913,0.28636,0.92663,0.000802991,0.000802991,0.000802991
356,843.579,0.5915,0.30933,0.92116,0.99545,0.99634,0.99316,0.82893,0.67236,0.28451,0.93091,0.000801222,0.000801222,0.000801222
357,845.779,0.59637,0.31817,0.92265,0.99453,0.99634,0.99471,0.83196,0.66807,0.27681,0.92595,0.000799454,0.000799454,0.000799454
358,848.036,0.57854,0.31357,0.91044,0.99547,0.99634,0.99496,0.83424,0.66962,0.27871,0.92658,0.000797686,0.000797686,0.000797686
359,850.256,0.59472,0.31185,0.92396,0.99565,0.99634,0.99242,0.84058,0.65055,0.27255,0.91434,0.000795917,0.000795917,0.000795917
360,852.49,0.58329,0.30473,0.91218,0.9957,0.99604,0.99218,0.83223,0.6589,0.27721,0.91468,0.000794149,0.000794149,0.000794149
361,854.736,0.5986,0.30887,0.9136,0.99621,0.99634,0.99031,0.83683,0.65198,0.28016,0.91546,0.00079238,0.00079238,0.00079238
362,857.063,0.59642,0.32372,0.92711,0.99488,0.99584,0.99078,0.84044,0.65142,0.27772,0.91147,0.000790612,0.000790612,0.000790612
363,859.332,0.60089,0.30994,0.92164,0.99547,0.99316,0.992,0.84411,0.65207,0.27224,0.90942,0.000788844,0.000788844,0.000788844
364,861.561,0.626,0.33045,0.94065,0.99417,0.99343,0.99224,0.8363,0.64526,0.27888,0.91279,0.000787075,0.000787075,0.000787075
365,863.814,0.6005,0.31933,0.92635,0.9956,0.99343,0.99221,0.83636,0.66692,0.27867,0.91912,0.000785307,0.000785307,0.000785307
366,866.113,0.57937,0.3059,0.91687,0.99608,0.9936,0.99411,0.8446,0.6733,0.28254,0.92086,0.000783539,0.000783539,0.000783539
367,868.338,0.59407,0.31963,0.92428,0.99851,0.99683,0.995,0.84264,0.66359,0.26937,0.92364,0.00078177,0.00078177,0.00078177
368,870.545,0.57974,0.30746,0.92085,0.9995,0.99718,0.995,0.83214,0.68339,0.27611,0.93074,0.000780002,0.000780002,0.000780002
369,872.737,0.5815,0.30884,0.92056,0.99935,0.99683,0.995,0.83541,0.66784,0.27004,0.92383,0.000778233,0.000778233,0.000778233
370,875.068,0.5833,0.30862,0.91287,0.99634,0.9936,0.99497,0.83697,0.65613,0.27675,0.92007,0.000776465,0.000776465,0.000776465
371,877.296,0.58613,0.3123,0.91887,0.99913,0.99683,0.995,0.83828,0.64301,0.26978,0.91506,0.000774697,0.000774697,0.000774697
